Gender,Age,Height,Weight,H_Cal_Consump,Veg_Consump,Water_Consump,Alcohol_Consump,Smoking,Meal_Count,Food_Between_Meals,Fam_Hist,H_Cal_Burn,Phys_Act,Time_E_Dev,Transport,Body_Level
Male,16.30687,1.7527549999999998,50.0,yes,2.310423,1.787843,Sometimes,no,3.558637,Sometimes,no,no,1.9265919999999999,0.828549,Public_Transportation,Body Level 1
Male,28.377958000000003,1.766946,113.23553799999999,yes,2.314175,2.151809,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.578517,Automobile,Body Level 4
Male,30.403205,1.6963650000000001,102.815983,yes,2.79166,1.254589,no,no,2.1322900000000002,Sometimes,yes,no,0.652736,1.040713,Public_Transportation,Body Level 4
Female,22.884722,1.622787,82.0,yes,1.7544009999999999,2.0,no,no,1.0,Sometimes,yes,no,0.0,0.30190900000000004,Public_Transportation,Body Level 4
Female,22.307413,1.6054950000000001,82.528575,yes,2.049112,2.280555,no,no,2.622055,Sometimes,yes,no,2.052896,0.896185,Public_Transportation,Body Level 4
Female,21.106056,1.722884,92.94925400000001,yes,1.1640620000000002,1.1573950000000002,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.320851,Public_Transportation,Body Level 4
Male,18.0,1.716691,51.149283000000004,yes,1.813234,1.274815,Sometimes,no,3.0,Sometimes,yes,no,0.520407,1.673584,Public_Transportation,Body Level 1
Male,26.0,1.7450330000000003,80.0,yes,2.2172669999999997,2.0,Sometimes,no,1.193589,Sometimes,yes,no,2.0,0.0,Public_Transportation,Body Level 3
Male,19.149706,1.699818,78.0,no,1.096455,2.450069,Sometimes,no,2.491315,Sometimes,yes,no,0.0,0.726118,Public_Transportation,Body Level 3
Female,26.0,1.618573,104.928643,yes,3.0,1.698767,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.54396,Public_Transportation,Body Level 4
Male,21.353237,1.7097310000000001,95.032177,yes,2.0,2.0,no,no,2.973476,Sometimes,yes,no,0.0,1.3315270000000001,Public_Transportation,Body Level 4
Male,16.0,1.82,71.0,yes,2.0,2.0,Sometimes,no,3.0,Frequently,yes,no,2.0,1.0,Public_Transportation,Body Level 2
Male,16.198153,1.691007,52.629374,yes,2.0,2.673835,Sometimes,no,2.000986,Sometimes,no,no,0.99295,0.474836,Public_Transportation,Body Level 1
Male,19.0,1.85,65.0,no,2.0,3.0,Sometimes,no,3.0,Sometimes,yes,no,2.0,1.0,Bike,Body Level 2
Male,33.0,1.85,93.0,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,yes,no,1.0,1.0,Walking,Body Level 3
Male,18.0,1.70165,50.157707,yes,1.757466,1.153559,Sometimes,no,3.0,Sometimes,yes,no,0.833976,1.6160450000000002,Public_Transportation,Body Level 1
Male,17.491272,1.8346369999999999,59.990860999999995,yes,2.943749,2.0,no,no,4.0,Sometimes,yes,no,2.0,0.128895,Automobile,Body Level 1
Male,18.178023,1.8547799999999999,114.77484,yes,2.0,2.160169,Sometimes,no,1.854536,Sometimes,yes,no,1.0,2.0,Public_Transportation,Body Level 4
Female,18.0,1.6479709999999999,68.818893,yes,2.0,1.859089,no,no,1.411685,Sometimes,yes,no,0.0,1.306,Public_Transportation,Body Level 3
Male,37.765356,1.763582,117.86158999999999,yes,2.145114,2.038128,Sometimes,no,2.8881930000000002,Sometimes,yes,no,0.8523440000000001,0.0,Automobile,Body Level 4
Male,22.126325,1.7172619999999998,98.57915600000001,yes,2.0,2.2635509999999996,no,no,2.984523,Sometimes,yes,no,2.819661,2.0,Public_Transportation,Body Level 4
Male,22.0,1.88,90.0,yes,2.0,1.0,Sometimes,no,3.0,Always,yes,no,0.0,1.0,Automobile,Body Level 3
Male,34.970366999999996,1.7133479999999999,84.722222,yes,2.8842119999999998,3.0,no,no,3.0,Sometimes,yes,no,2.0,0.8324,Automobile,Body Level 3
Female,17.402028,1.7107560000000002,50.0,yes,2.015258,1.3156079999999999,Sometimes,no,3.3006660000000005,Sometimes,no,no,0.069802,1.0,Public_Transportation,Body Level 1
Male,26.607478000000004,1.7931740000000003,118.16508200000001,yes,2.0020759999999997,2.338373,Sometimes,no,3.0,Sometimes,yes,no,0.8975620000000001,0.08115599999999999,Public_Transportation,Body Level 4
Male,19.685,1.838266,89.496905,yes,2.153639,2.703337,Sometimes,no,3.715148,Sometimes,yes,no,2.0,0.226097,Public_Transportation,Body Level 3
Male,55.24625,1.7692689999999998,80.491339,yes,2.0,2.0,no,no,3.0,Sometimes,no,no,1.0,0.0,Automobile,Body Level 3
Female,20.700876,1.68838,121.889803,yes,3.0,1.353167,Sometimes,no,3.0,Sometimes,yes,no,1.093679,0.534553,Public_Transportation,Body Level 4
Female,21.760734,1.7358099999999999,135.346677,yes,3.0,2.611654,Sometimes,no,3.0,Sometimes,yes,no,1.6185120000000002,0.8687879999999999,Public_Transportation,Body Level 4
Female,18.549437,1.545196,72.467862,no,3.0,2.0,Sometimes,no,3.0148080000000004,Sometimes,yes,no,1.997529,1.0,Public_Transportation,Body Level 3
Male,37.056193,1.75015,118.206565,yes,2.0928299999999997,2.077704,Sometimes,no,3.0,Sometimes,yes,no,0.598655,0.0,Automobile,Body Level 4
Male,25.0,1.78,78.0,yes,2.0,2.0,Sometimes,no,1.0,Sometimes,yes,no,2.0,1.0,Public_Transportation,Body Level 2
Female,18.904037,1.7435889999999998,133.28133300000002,yes,3.0,2.684819,Sometimes,no,3.0,Sometimes,yes,no,1.46525,0.804491,Public_Transportation,Body Level 4
Female,19.816228,1.507853,64.25937900000001,yes,2.568063,1.8179830000000001,Sometimes,no,3.0,Sometimes,no,yes,0.0,0.0,Public_Transportation,Body Level 3
Male,26.0,1.72,65.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.0,Walking,Body Level 2
Female,22.0,1.64,56.0,no,3.0,2.0,no,no,3.0,Sometimes,yes,no,0.0,0.0,Public_Transportation,Body Level 2
Male,27.83173,1.7040279999999999,101.634313,yes,2.630401,1.0,Sometimes,no,1.0,Sometimes,yes,no,0.245354,0.315261,Automobile,Body Level 4
Male,25.0,1.78,98.0,no,2.0,3.0,no,no,3.0,Sometimes,yes,no,3.0,2.0,Public_Transportation,Body Level 4
Male,22.0,1.6913029999999998,80.539,yes,2.0,2.0,Sometimes,no,2.038373,Sometimes,yes,no,2.70825,1.506576,Public_Transportation,Body Level 3
Male,22.832105,1.8671400000000002,121.83588300000001,yes,2.8262509999999996,1.842173,Sometimes,no,2.604998,Sometimes,yes,no,1.2847979999999999,0.0,Public_Transportation,Body Level 4
Female,38.547267,1.5264719999999998,75.150345,yes,2.0,1.084442,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Female,18.0,1.668555,85.607466,yes,2.081238,1.18363,no,no,3.0,Sometimes,yes,no,1.17177,0.0,Public_Transportation,Body Level 4
Male,18.0,1.93,86.0,no,3.0,2.0,Sometimes,no,4.0,Always,no,no,2.0,0.0,Walking,Body Level 2
Female,21.845025,1.613668,68.12695500000001,yes,1.7583939999999998,2.174248,Sometimes,no,3.9819970000000002,Sometimes,yes,no,0.9204760000000001,1.358163,Public_Transportation,Body Level 3
Male,30.715159999999997,1.650189,101.141277,yes,2.913452,1.0,no,no,2.2697990000000003,Sometimes,yes,no,1.889937,0.378818,Public_Transportation,Body Level 4
Male,21.0,1.88,84.0,yes,3.0,3.0,Sometimes,no,3.0,Sometimes,yes,no,2.0,1.0,Walking,Body Level 2
Female,26.0,1.6297270000000001,111.275646,yes,3.0,2.495851,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.21864499999999998,Public_Transportation,Body Level 4
Female,22.39251,1.65563,121.20517099999999,yes,3.0,1.347559,Sometimes,no,3.0,Sometimes,yes,no,0.462951,0.31794,Public_Transportation,Body Level 4
Male,45.0,1.7,86.0,yes,3.0,1.0,no,no,3.0,Frequently,no,no,0.0,0.0,Automobile,Body Level 3
Male,33.009285,1.7411919999999999,84.773349,yes,2.0,2.0359540000000003,no,no,3.0,Sometimes,yes,no,1.210736,0.0,Automobile,Body Level 3
Male,23.0,1.753716,106.49141000000002,yes,2.7406330000000003,2.0810049999999998,Sometimes,no,3.0,Sometimes,yes,no,0.650235,0.7690600000000001,Public_Transportation,Body Level 4
Male,31.490699,1.773521,120.20971100000001,yes,2.777165,2.106861,Sometimes,no,3.0,Sometimes,yes,no,0.925941,0.2916,Automobile,Body Level 4
Male,36.673882,1.7921,101.285765,yes,2.222282,2.791604,Sometimes,no,1.578751,Sometimes,yes,no,2.352091,0.317846,Automobile,Body Level 4
Female,16.0,1.6,57.0,yes,3.0,1.0,no,no,3.0,Sometimes,no,no,3.0,0.0,Public_Transportation,Body Level 2
Male,18.0,1.87,67.0,yes,3.0,3.0,Sometimes,no,3.0,Frequently,yes,yes,1.0,1.0,Automobile,Body Level 2
Female,19.993565,1.7928330000000001,152.43563,yes,3.0,2.3651880000000003,Sometimes,no,3.0,Sometimes,yes,no,1.2561149999999999,0.760091,Public_Transportation,Body Level 4
Male,20.0,1.76,55.0,yes,2.0,3.0,no,no,4.0,Sometimes,yes,no,2.0,2.0,Public_Transportation,Body Level 1
Female,21.289104000000002,1.708291,130.986338,yes,3.0,1.205548,Sometimes,no,3.0,Sometimes,yes,no,1.723934,0.9523520000000001,Public_Transportation,Body Level 4
Male,18.260079,1.801848,104.74191400000001,yes,2.0,3.0,no,no,3.0,Sometimes,yes,no,1.7838580000000002,0.0,Public_Transportation,Body Level 4
Female,19.833682,1.6994639999999999,49.676046,yes,1.270448,1.8769150000000001,Sometimes,no,3.731212,Frequently,no,no,2.0,1.0,Public_Transportation,Body Level 1
Male,28.393110999999998,1.6854619999999998,99.540122,yes,2.774562,1.0,no,no,2.301129,Sometimes,yes,no,1.621733,0.13831400000000002,Public_Transportation,Body Level 4
Female,16.834813,1.7440200000000001,50.0,yes,2.19005,1.3564049999999999,Sometimes,no,3.420618,Sometimes,no,no,1.351996,0.9846799999999999,Public_Transportation,Body Level 1
Female,21.0,1.52,42.0,yes,3.0,1.0,Sometimes,no,1.0,Frequently,no,no,0.0,0.0,Public_Transportation,Body Level 1
Female,29.0,1.74,72.0,no,3.0,2.0,Sometimes,no,3.0,Always,yes,no,0.0,0.0,Automobile,Body Level 2
Male,33.185660999999996,1.836007,97.41641700000001,yes,2.0,3.0,Sometimes,no,1.7248869999999998,Sometimes,yes,no,1.0,0.0,Automobile,Body Level 3
Female,19.735968,1.699956,49.98297,yes,1.204855,1.134658,Sometimes,no,3.5310379999999997,Sometimes,no,no,2.0,1.0,Public_Transportation,Body Level 1
Male,22.0,1.75,74.0,no,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,1.0,2.0,Bike,Body Level 2
Male,21.682636,1.818641,105.496975,yes,2.0780819999999998,2.895614,Sometimes,no,3.0,Sometimes,yes,no,0.06275,0.261793,Public_Transportation,Body Level 4
Female,26.0,1.6407450000000001,110.919646,yes,3.0,2.666178,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.276907,Public_Transportation,Body Level 4
Female,32.593129,1.721903,72.748903,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.339232,Automobile,Body Level 3
Male,23.237302,1.7610080000000001,97.82934399999999,yes,2.0,2.988771,no,no,3.0,Sometimes,yes,no,2.429923,1.978043,Public_Transportation,Body Level 4
Male,25.3292,1.7718169999999998,114.00483200000001,yes,1.5283309999999999,2.079353,Sometimes,no,3.0,Sometimes,yes,no,1.522429,0.228598,Public_Transportation,Body Level 4
Male,26.699316999999997,1.839941,119.95665100000001,yes,2.244654,2.7957520000000002,Sometimes,no,3.0,Sometimes,yes,no,0.8394809999999999,0.0,Public_Transportation,Body Level 4
Female,18.985119,1.7591169999999998,80.0,yes,2.0,2.651194,no,no,1.411808,Sometimes,yes,no,2.878414,0.9538409999999999,Public_Transportation,Body Level 3
Male,21.856301000000002,1.87199,115.627554,yes,2.0,2.515765,Sometimes,no,2.3584549999999997,Sometimes,yes,no,0.9823200000000001,1.1574659999999999,Public_Transportation,Body Level 4
Female,22.226815,1.609068,83.785312,yes,2.094184,2.257922,no,no,2.735706,Sometimes,yes,no,2.230547,0.195339,Public_Transportation,Body Level 4
Male,23.0,1.718981,81.66995,yes,2.0,1.400247,Sometimes,no,1.729553,Sometimes,yes,no,0.8879229999999999,1.011983,Public_Transportation,Body Level 3
Female,18.503343,1.683124,126.67378000000001,yes,3.0,1.115967,Sometimes,no,3.0,Sometimes,yes,no,1.541072,1.0,Public_Transportation,Body Level 4
Male,21.413642000000003,1.709484,75.0,yes,2.0,2.843777,Sometimes,no,3.0,Sometimes,yes,no,2.0223150000000003,0.009254,Public_Transportation,Body Level 3
Female,21.700748,1.789555,137.767787,yes,3.0,2.832659,Sometimes,no,3.0,Sometimes,yes,no,1.505775,0.923005,Public_Transportation,Body Level 4
Male,25.955361,1.830384,105.47931299999999,yes,3.0,2.480277,Sometimes,no,3.0,Sometimes,yes,no,1.7967790000000001,1.596562,Public_Transportation,Body Level 4
Male,23.0,1.75,75.0,yes,2.0,2.0,Frequently,no,3.0,Sometimes,no,no,1.0,0.0,Public_Transportation,Body Level 2
Male,23.963649,1.7929979999999999,116.10261499999999,yes,1.994679,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.9666170000000001,0.739006,Public_Transportation,Body Level 4
Male,22.200779,1.7693279999999998,105.000576,yes,2.685484,2.6494590000000002,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 4
Female,18.423482,1.7354610000000001,126.79817299999999,yes,3.0,2.38639,Sometimes,no,3.0,Sometimes,yes,no,1.544632,0.9000670000000001,Public_Transportation,Body Level 4
Male,25.027254,1.757154,112.20081200000001,yes,1.264234,2.0,Sometimes,no,3.0,Sometimes,yes,no,1.333435,0.002168,Public_Transportation,Body Level 4
Male,18.0,1.7670580000000002,51.132809,yes,2.708965,1.8730040000000001,Sometimes,no,3.0,Sometimes,yes,no,1.21718,1.0,Public_Transportation,Body Level 1
Male,18.181821,1.662669,79.863546,no,2.4927580000000003,1.992586,no,no,2.270163,Sometimes,yes,no,1.452467,0.864583,Public_Transportation,Body Level 3
Male,31.571392,1.7674849999999998,120.158049,yes,2.57691,2.080187,Sometimes,no,3.0,Sometimes,yes,no,1.0426799999999998,0.376683,Automobile,Body Level 4
Female,26.0,1.62788,104.92057,yes,3.0,2.588107,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.465607,Public_Transportation,Body Level 4
Male,18.381382000000002,1.722547,53.783977,yes,2.0,2.0721939999999996,Sometimes,no,3.131032,Sometimes,yes,no,1.4879870000000002,2.0,Public_Transportation,Body Level 1
Female,25.921678,1.611452,102.36314899999999,yes,3.0,1.031701,Sometimes,no,3.0,Sometimes,yes,no,0.03465,0.9123450000000001,Public_Transportation,Body Level 4
Female,21.849705,1.7706119999999999,133.963349,yes,3.0,2.825629,Sometimes,no,3.0,Sometimes,yes,no,1.399183,0.9289719999999999,Public_Transportation,Body Level 4
Male,29.409825,1.8012240000000002,108.15619,yes,2.3855020000000002,2.140544,Sometimes,no,2.883984,Sometimes,yes,no,1.144876,1.767468,Automobile,Body Level 4
Male,17.052914,1.710616,99.860254,yes,2.0,2.0,no,no,3.0,Sometimes,yes,no,0.067491,0.8941049999999999,Public_Transportation,Body Level 4
Female,26.0,1.623707,105.03746299999999,yes,3.0,2.553198,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.393838,Public_Transportation,Body Level 4
Male,30.188303,1.758382,112.10073999999999,yes,1.387489,2.017712,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.7312569999999999,Automobile,Body Level 4
Male,18.0,1.8442180000000001,109.19552900000001,yes,2.0,2.191401,no,no,1.5484069999999999,Sometimes,yes,no,1.0,1.6769439999999998,Public_Transportation,Body Level 4
Female,26.0,1.631856,110.80433700000002,yes,3.0,2.70485,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.243338,Public_Transportation,Body Level 4
Female,25.951736999999998,1.629442,104.835346,yes,3.0,2.225139,Sometimes,no,3.0,Sometimes,yes,no,0.035927999999999995,0.565315,Public_Transportation,Body Level 4
Male,18.426619,1.7771080000000001,57.145917000000004,yes,2.0,2.4264650000000003,no,no,3.092116,Sometimes,yes,no,2.0,1.8398619999999999,Automobile,Body Level 1
Female,20.941943,1.812963,138.730619,yes,3.0,2.641489,Sometimes,no,3.0,Sometimes,yes,no,0.481555,0.735201,Public_Transportation,Body Level 4
Female,21.635977,1.7481060000000002,133.25903300000002,yes,3.0,1.9311630000000002,Sometimes,no,3.0,Sometimes,yes,no,1.5622129999999999,0.926565,Public_Transportation,Body Level 4
Male,25.01277,1.788586,117.849351,yes,2.1911080000000003,2.444917,Sometimes,no,2.993856,Sometimes,yes,no,1.055854,0.145284,Public_Transportation,Body Level 4
Female,35.125401000000004,1.529834,62.903938000000004,yes,2.0,1.456581,Sometimes,no,2.105616,Sometimes,no,no,0.0,0.9974,Automobile,Body Level 3
Female,18.0,1.6,55.0,yes,2.0,2.0,Sometimes,no,4.0,Frequently,no,no,2.0,1.0,Public_Transportation,Body Level 2
Male,23.411141,1.7551419999999998,119.192922,yes,2.007845,1.968796,Sometimes,no,2.954446,Sometimes,yes,no,1.5874059999999999,0.8389469999999999,Public_Transportation,Body Level 4
Female,16.910997000000002,1.74823,49.928447,yes,2.4944509999999998,1.491268,Sometimes,no,3.56544,Sometimes,no,no,1.951027,0.956204,Public_Transportation,Body Level 1
Male,18.0,1.87,173.0,yes,3.0,2.0,Sometimes,no,3.0,Frequently,yes,no,2.0,1.0,Public_Transportation,Body Level 4
Male,20.0,1.66,60.0,yes,2.0,3.0,no,no,4.0,Frequently,no,no,0.0,0.0,Public_Transportation,Body Level 2
Male,32.259623,1.7033459999999998,102.686239,yes,2.723953,1.0,no,no,1.924168,Sometimes,yes,no,1.622055,0.069367,Public_Transportation,Body Level 4
Female,20.394082,1.747714,128.148108,yes,3.0,2.232601,Sometimes,no,3.0,Sometimes,yes,no,0.554323,0.836151,Public_Transportation,Body Level 4
Female,25.966504,1.63073,104.790549,yes,3.0,2.436097,Sometimes,no,3.0,Sometimes,yes,no,0.129178,0.683736,Public_Transportation,Body Level 4
Male,17.0,1.79,57.0,yes,2.0,2.0,no,no,4.0,Frequently,yes,no,2.0,1.0,Public_Transportation,Body Level 1
Male,29.0,1.66671,89.048151,yes,1.8977959999999998,1.193039,Sometimes,no,3.0,Sometimes,yes,no,0.011519,0.0,Automobile,Body Level 4
Female,19.0,1.65,61.0,yes,3.0,3.0,Sometimes,no,1.0,Sometimes,no,yes,1.0,0.0,Public_Transportation,Body Level 2
Male,29.0,1.62,53.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,no,no,0.0,0.0,Automobile,Body Level 2
Male,18.0,1.86,110.0,yes,2.0,2.0,Sometimes,yes,1.0,Sometimes,yes,no,1.0,2.0,Public_Transportation,Body Level 4
Female,37.532066,1.615385,80.0,yes,2.972426,1.636326,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Female,18.120739,1.8075759999999998,152.567671,yes,3.0,2.164718,Sometimes,no,3.0,Sometimes,yes,no,1.9996310000000002,0.9413360000000001,Public_Transportation,Body Level 4
Female,23.712641,1.7429009999999998,132.8071,yes,3.0,2.856795,Sometimes,no,3.0,Sometimes,yes,no,1.046463,0.586163,Public_Transportation,Body Level 4
Female,38.895069,1.5492569999999999,80.0,yes,2.736628,1.385175,Sometimes,no,1.130751,Sometimes,yes,no,1.6669650000000003,0.0,Automobile,Body Level 4
Female,25.919241,1.6114620000000002,102.093223,yes,3.0,1.023328,Sometimes,no,3.0,Sometimes,yes,no,0.05093,1.0,Public_Transportation,Body Level 4
Female,22.847618,1.669136,85.56838499999999,yes,2.074843,2.428271,no,no,1.773916,Sometimes,yes,no,0.035091000000000004,1.0,Public_Transportation,Body Level 4
Female,23.455303,1.677672,114.470482,yes,3.0,2.426094,Sometimes,no,3.0,Sometimes,yes,no,0.294763,0.737226,Public_Transportation,Body Level 4
Male,26.758515999999997,1.8017900000000002,86.981202,yes,2.6529580000000004,2.0,no,no,2.4881889999999998,Sometimes,no,no,2.0,0.096614,Automobile,Body Level 3
Female,21.016623000000003,1.755427,78.300084,yes,3.0,2.0,Sometimes,no,1.0,Sometimes,yes,no,2.877473,0.0,Public_Transportation,Body Level 3
Female,52.0,1.69,87.0,yes,3.0,2.0,no,yes,1.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Male,33.0,1.85,97.92035,yes,2.0,1.117464,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.6636489999999999,Public_Transportation,Body Level 3
Male,19.0,1.8,60.0,yes,2.0,1.0,no,no,3.0,Sometimes,no,no,1.0,1.0,Public_Transportation,Body Level 2
Female,19.262934,1.7410139999999998,132.57927,yes,3.0,2.436261,Sometimes,no,3.0,Sometimes,yes,no,1.464674,0.87092,Public_Transportation,Body Level 4
Male,41.0,1.75,115.806977,yes,2.0,1.142644,no,no,2.701521,Sometimes,yes,no,0.514225,0.0,Automobile,Body Level 4
Male,23.367212,1.853223,87.08326600000001,yes,2.0,1.328835,Sometimes,no,1.097312,Sometimes,yes,no,1.264257,1.0,Automobile,Body Level 3
Male,20.924808,1.803245,105.68609099999999,yes,2.0,2.290368,Sometimes,no,3.0,Sometimes,yes,no,0.001086,0.544128,Public_Transportation,Body Level 4
Male,27.0,1.93,102.0,yes,2.0,1.0,Sometimes,no,1.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 3
Male,17.188754,1.7719150000000001,55.695036,yes,2.0,2.884033,Sometimes,no,4.0,Sometimes,yes,no,2.0,1.340107,Public_Transportation,Body Level 1
Male,27.0,1.83,99.0,yes,3.0,2.0,Sometimes,no,1.0,Frequently,yes,no,2.0,1.0,Walking,Body Level 3
Female,20.388049,1.777971,137.785027,yes,3.0,2.702789,Sometimes,no,3.0,Sometimes,yes,no,1.606109,0.731213,Public_Transportation,Body Level 4
Male,21.0,1.64,65.0,no,2.0,1.0,no,no,3.0,Sometimes,yes,no,0.0,1.0,Public_Transportation,Body Level 2
Female,31.255587,1.69308,71.927379,yes,2.6157880000000002,1.771781,Sometimes,no,3.0,Sometimes,yes,no,0.759422,0.686529,Automobile,Body Level 3
Male,38.108940000000004,1.752863,119.20146499999998,yes,2.499388,1.959777,Sometimes,no,2.989791,Sometimes,yes,no,0.6081,0.64676,Automobile,Body Level 4
Male,28.986237,1.758618,113.501549,yes,2.320201,2.164784,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.4654790000000002,Automobile,Body Level 4
Female,29.934465000000003,1.638744,69.242354,yes,2.029634,1.8275150000000002,Sometimes,no,3.0,Sometimes,yes,no,0.480206,0.0,Automobile,Body Level 3
Male,19.223259,1.7060819999999999,78.073528,no,1.9613470000000002,2.0,Sometimes,no,3.0,Sometimes,yes,no,1.655488,1.0,Public_Transportation,Body Level 3
Male,25.047945000000002,1.803207,118.33296599999998,yes,1.431346,2.098959,Sometimes,no,3.0,Sometimes,yes,no,1.110868,0.196952,Public_Transportation,Body Level 4
Female,19.442663,1.627812,82.0,yes,1.081585,1.11756,Sometimes,no,2.870661,Sometimes,yes,no,0.0,1.616826,Public_Transportation,Body Level 4
Female,22.0,1.69,65.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,1.0,1.0,Public_Transportation,Body Level 2
Female,20.520992,1.6686419999999997,124.70478100000001,yes,3.0,1.15635,Sometimes,no,3.0,Sometimes,yes,no,0.786828,0.366385,Public_Transportation,Body Level 4
Female,20.392665,1.525234,65.220249,no,2.451009,2.0,no,no,3.0,Sometimes,yes,no,2.177243,1.323877,Public_Transportation,Body Level 3
Male,25.542454,1.7632150000000002,115.10813,yes,2.21965,2.165408,Sometimes,no,3.0,Sometimes,yes,no,1.315045,0.6889850000000001,Public_Transportation,Body Level 4
Male,29.827481,1.899588,124.269251,yes,2.048962,2.822871,Sometimes,no,3.0,Sometimes,yes,no,1.0661690000000001,0.0,Public_Transportation,Body Level 4
Female,21.0,1.6,48.0,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,no,no,1.0,0.0,Public_Transportation,Body Level 2
Male,23.801436,1.855779,86.098523,yes,2.0,1.6757330000000001,Sometimes,no,2.3723389999999998,Sometimes,yes,no,1.066241,1.0,Automobile,Body Level 3
Female,23.469538,1.507106,64.814109,no,2.252472,2.0,no,no,3.986652,Sometimes,yes,no,0.9342860000000001,0.890626,Public_Transportation,Body Level 3
Female,25.748627,1.66877,104.77414399999999,yes,3.0,1.526416,Sometimes,no,3.0,Sometimes,yes,no,0.18015799999999998,0.747909,Public_Transportation,Body Level 4
Female,28.0,1.7,73.0,no,2.0,2.0,Sometimes,no,3.0,Frequently,yes,yes,2.0,0.0,Walking,Body Level 3
Female,22.679935,1.6084,82.603984,yes,2.699282,2.598632,Sometimes,no,1.0,Sometimes,yes,no,0.292093,2.0,Public_Transportation,Body Level 4
Female,26.0,1.6395240000000002,111.94558799999999,yes,3.0,2.7393509999999996,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.06476900000000001,Public_Transportation,Body Level 4
Male,24.145295,1.82559,120.860386,yes,2.403421,2.490613,Sometimes,no,3.0,Sometimes,yes,no,2.0,0.7077680000000001,Public_Transportation,Body Level 4
Male,27.0,1.64,78.0,yes,2.0,2.0,Frequently,no,1.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 3
Female,19.0,1.76,80.0,yes,2.0,3.0,no,no,1.0,Sometimes,yes,no,3.0,1.0,Public_Transportation,Body Level 3
Male,17.0,1.62,69.0,yes,3.0,2.0,Sometimes,no,1.0,Always,yes,yes,1.0,2.0,Public_Transportation,Body Level 3
Male,20.101026,1.6191280000000001,104.30371099999999,yes,2.870895,1.375728,no,no,1.6275549999999999,Sometimes,yes,no,0.210181,1.163117,Public_Transportation,Body Level 4
Female,38.0,1.5,60.0,yes,2.0,2.0,Sometimes,yes,1.0,Always,yes,no,0.0,0.0,Automobile,Body Level 3
Male,21.963787,1.8496009999999998,122.333425,yes,3.0,1.340117,Sometimes,no,2.218285,Sometimes,yes,no,0.428259,0.0,Public_Transportation,Body Level 4
Male,20.677104999999997,1.781251,102.950929,yes,2.0,1.6181889999999999,no,no,3.0,Sometimes,yes,no,0.5716479999999999,0.0,Public_Transportation,Body Level 4
Female,23.0,1.64,52.0,yes,3.0,2.0,no,no,1.0,Sometimes,no,no,2.0,2.0,Public_Transportation,Body Level 2
Male,34.288249,1.835678,96.01850999999999,yes,2.0,3.0,Sometimes,no,1.546665,Sometimes,yes,no,1.0,0.0,Automobile,Body Level 3
Male,23.807181,1.729177,82.52724,yes,2.742796,1.9946700000000002,Sometimes,no,2.937607,Sometimes,yes,no,1.0,0.023563999999999998,Public_Transportation,Body Level 3
Male,22.0,1.78,89.8,no,2.0,2.0,Sometimes,no,1.0,Sometimes,no,no,0.0,0.0,Public_Transportation,Body Level 3
Female,29.970445,1.610863,49.516027,yes,2.059138,2.0,no,no,3.9048580000000004,Frequently,yes,no,0.8219770000000001,0.0,Public_Transportation,Body Level 1
Female,33.954433,1.6822529999999998,77.431678,yes,3.0,1.999882,no,no,2.0499080000000003,Sometimes,yes,no,1.637368,0.10724000000000002,Automobile,Body Level 3
Female,20.0,1.6,50.0,yes,2.0,1.0,no,no,3.0,Sometimes,no,no,0.0,1.0,Automobile,Body Level 2
Female,21.198217,1.743841,78.88036,yes,2.510583,2.0,Sometimes,no,1.0,Sometimes,yes,no,2.119682,0.0,Public_Transportation,Body Level 3
Male,22.591439,1.65,80.0,yes,2.0,2.0,no,no,3.0,Sometimes,yes,no,0.451078,2.0,Public_Transportation,Body Level 3
